Adducts,dCCS,Link,id
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24608290,24608290
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24768677,24768677
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24768678,24768678
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24768927,24768927
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24769240,24769240
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24769296,24769296
"M+H, M+Na",,http://nonlinear.com/redirect/outbound?p=chemspider&param=24769329,24769329
M+H,,http://nonlinear.com/redirect/outbound?p=chemspider&param=113381524,113381524
M+H,,http://nonlinear.com/redirect/outbound?p=chemspider&param=113381566,113381566
,,,30778158
,,,30778190
,,,30778309
,,,30778313
,,,30778333
,,,30778361
,,,35015340
,,,35015508
,,,35015513
,,,35015535
,,,35015540
,,,35015568
,,,35015583
,,,35015589
,,,35015599
,,,35015757
,,,35015763
,,,35015773
,,,35015796
,,,35015801
,,,35015827
,,,35015858
,,,35015870
,,,35015871
,,,35015880
,,,35015886
,,,35015939
,,,35015970
,,,35015975
,,,35016031
,,,35016041
,,,35016058
,,,35016059
,,,35016068
,,,35016074
,,,35016081
,,,35016090
,,,35016096
,,,35016562
,,,35016568
,,,35016618
,,,35016624
,,,35016670
,,,35016672
,,,35016838
,,,35016840
,,,35017168
,,,35017173
,,,35017199
,,,35017219
,,,35017261
,,,35017268
,,,35017361
,,,35017367
,,,35017377
,,,35017419
,,,35017426
,,,35017455
,,,35017518
,,,35017534
,,,35017549
,,,35017555
,,,35017565
,,,35017586
,,,35017591
,,,35017617
,,,35017627
,,,35017628
,,,35017637
,,,35017643
,,,35017653
,,,35017669
,,,35017688
,,,35017695
,,,35017748
,,,35017911
,,,35017916
,,,35017941
,,,35018128
,,,35018135
,,,35018274
,,,35018309
,,,35018316
,,,35018345
,,,35018379
,,,35018395
,,,35018404
,,,35018671
,,,35019124
,,,35020708
,,,35020713
,,,35020734
,,,35020839
,,,35020861
,,,35020881
,,,35020887
,,,35020906
,,,35020911
,,,35020930
,,,35020992
,,,35021038
,,,35021043
,,,35021049
,,,35021059
,,,35021076
,,,35021083
,,,35021091
,,,35021092
,,,35021101
,,,35021107
,,,35021116
,,,35021122
,,,35021146
,,,35021161
,,,35021181
,,,35021191
,,,35021226
,,,35021232
,,,35021338
,,,35021342
,,,35021357
,,,35021451
,,,35021470
,,,35021476
,,,35021493
,,,35021511
,,,35021534
,,,35021611
,,,35021616
,,,35021657
,,,35021661
,,,35021662
,,,35021676
,,,35021717
,,,35021730
,,,35021737
,,,35021757
,,,35021762
,,,35021767
,,,35021777
,,,35021786
,,,35021787
,,,35021796
,,,35021802
,,,35021810
,,,35021816
,,,35021835
,,,35021842
,,,35021900
,,,35021905
,,,35021940
,,,35022033
,,,35022049
,,,35022055
,,,35022074
,,,35022094
,,,35022216
,,,35022274
,,,35022356
,,,35022360
,,,35022369
,,,35022375
,,,35022394
,,,35022406
,,,35022413
,,,35022488
,,,35022493
,,,35022613
,,,35022630
,,,35022636
,,,35022653
,,,35022664
,,,35022772
,,,35022826
,,,35022904
,,,35022916
,,,35022922
,,,35022940
,,,35022951
,,,35022958
,,,35023035
,,,35023154
,,,35023160
,,,35023177
,,,35023463
,,,35023563
,,,35023573
,,,35023595
,,,35023602
,,,35023686
,,,35023691
,,,35023707
,,,35023833
,,,35023840
,,,35023952
,,,35023959
,,,35024189
,,,35025010
,,,35025016
,,,35025416
,,,35025426
,,,35025434
,,,35025483
,,,35025498
,,,35025503
,,,35025515
,,,35025528
,,,35025551
,,,35025598
,,,35025628
,,,35025688
,,,35025790
,,,35025796
,,,35026145
,,,35026162
,,,35026216
,,,35026221
,,,35026231
,,,35026316
,,,35026393
,,,35026467
,,,35026471
,,,35026489
,,,35026532
,,,35026546
,,,35026555
,,,35026564
,,,35026753
,,,35026815
,,,35027023
,,,35027078
,,,35027085
,,,35027260
,,,35027273
,,,35027314
,,,35027516
,,,35027521
,,,35027645
,,,35027649
,,,35027678
,,,35027683
,,,35027783
,,,35027790
,,,4479674
,,,59651528
,,,59651572
,,,59651579
,,,59651742
,,,59651910
,,,59651915
,,,59651938
,,,59651943
,,,59651970
,,,59651985
,,,59651991
,,,59652001
,,,59652081
,,,59652137
,,,59652143
,,,59652159
,,,59652165
,,,59652175
,,,59652193
,,,59652198
,,,59652203
,,,59652229
,,,59652249
,,,59652260
,,,59652272
,,,59652273
,,,59652282
,,,59652288
,,,59652341
,,,59652367
,,,59652372
,,,59652377
,,,59652390
,,,59652400
,,,59652417
,,,59652418
,,,59652427
,,,59652433
,,,59652440
,,,59652449
,,,59652455
,,,59653526
,,,59653531
,,,59653557
,,,59653578
,,,59653620
,,,59653627
,,,59653706
,,,59653720
,,,59653725
,,,59653735
,,,59653758
,,,59653777
,,,59653784
,,,59653803
,,,59653813
,,,59653876
,,,59653892
,,,59653907
,,,59653913
,,,59653923
,,,59653939
,,,59653944
,,,59653949
,,,59653964
,,,59653975
,,,59653985
,,,59653986
,,,59653995
,,,59654001
,,,59654011
,,,59654027
,,,59654046
,,,59654053
,,,59654106
,,,59654269
,,,59654274
,,,59654298
,,,59654467
,,,59654485
,,,59654492
,,,59654631
,,,59654666
,,,59654673
,,,59654691
,,,59654702
,,,59654736
,,,59654752
,,,59654761
,,,59655021
,,,59655461
,,,59656975
,,,59656980
,,,59657001
,,,59657106
,,,59657128
,,,59657148
,,,59657154
,,,59657168
,,,59657173
,,,59657178
,,,59657197
,,,59657259
,,,59657273
,,,59657279
,,,59657289
,,,59657300
,,,59657305
,,,59657310
,,,59657316
,,,59657326
,,,59657343
,,,59657350
,,,59657358
,,,59657359
,,,59657368
,,,59657374
,,,59657383
,,,59657389
,,,59657413
,,,59657428
,,,59657448
,,,59657458
,,,59657493
,,,59657499
,,,59657520
,,,59657605
,,,59657609
,,,59657624
,,,59657718
,,,59657737
,,,59657743
,,,59657760
,,,59657778
,,,59657790
,,,59657801
,,,59657849
,,,59657854
,,,59657863
,,,59657873
,,,59657878
,,,59657883
,,,59657893
,,,59657900
,,,59657913
,,,59657924
,,,59657928
,,,59657929
,,,59657943
,,,59657984
,,,59657997
,,,59658004
,,,59658019
,,,59658024
,,,59658029
,,,59658034
,,,59658044
,,,59658053
,,,59658054
,,,59658063
,,,59658069
,,,59658077
,,,59658083
,,,59658102
,,,59658109
,,,59658122
,,,59658167
,,,59658172
,,,59658207
,,,59658300
,,,59658316
,,,59658322
,,,59658341
,,,59658361
,,,59658453
,,,59658460
,,,59658472
,,,59658483
,,,59658541
,,,59658612
,,,59658623
,,,59658627
,,,59658636
,,,59658642
,,,59658661
,,,59658673
,,,59658680
,,,59658755
,,,59658760
,,,59658830
,,,59658840
,,,59658862
,,,59658869
,,,59658948
,,,59658953
,,,59658958
,,,59658963
,,,59658974
,,,59659091
,,,59659100
,,,59659107
,,,59659219
,,,59659226
,,,59659235
,,,59659448
,,,59659840
,,,59659857
,,,59659863
,,,59659880
,,,59659891
,,,59659971
,,,59659977
,,,59659988
,,,59659998
,,,59660052
,,,59660118
,,,59660129
,,,59660141
,,,59660147
,,,59660165
,,,59660176
,,,59660183
,,,59660260
,,,59660376
,,,59660382
,,,59660399
,,,59660680
,,,59661213
,,,59661238
,,,59661243
,,,59661252
,,,59661314
,,,59661324
,,,59661326
,,,59661332
,,,59661368
,,,59661412
,,,59661418
,,,59661445
,,,59661451
,,,59661457
,,,59661509
,,,59661515
,,,59661522
,,,59661534
,,,59661541
,,,59661630
,,,59661640
,,,59661648
,,,59661696
,,,59661706
,,,59661711
,,,59661716
,,,59661728
,,,59661741
,,,59661765
,,,59661800
,,,59661806
,,,59661812
,,,59661831
,,,59661843
,,,59661903
,,,59661915
,,,59661993
,,,59661999
,,,59662022
,,,59662075
,,,59662085
,,,59662092
,,,59662188
,,,59662270
,,,59662281
,,,59662356
,,,59662373
,,,59662426
,,,59662431
,,,59662441
,,,59662515
,,,59662525
,,,59662673
,,,59662677
,,,59662695
,,,59662737
,,,59662817
,,,59662826
,,,59662835
,,,59663020
,,,59663078
,,,59663274
,,,59663326
,,,59663333
,,,59663494
,,,59663507
,,,59663548
,,,59663749
,,,59663754
,,,59663786
,,,59663794
,,,59663878
,,,59663882
,,,59663911
,,,59663916
,,,59664016
,,,59664023
,,,59673891
,,,59673918
,,,59673940
,,,59673941
,,,59683942
,,,59683947
,,,59683948
,,,59683967
,,,59693779
,,,74854275
,,,75320055
,,,75320061
,,,75320065
,,,75320152
,,,75320233
,,,75320243
,,,75320251
,,,75320282
,,,75320286
,,,75320288
,,,75320327
,,,75320334
,,,75320357
,,,75320362
,,,75320365
,,,75320404
,,,75320485
,,,75320489
,,,75320498
,,,75320500
,,,75320525
,,,75320526
,,,75320527
,,,75320530
,,,75320531
,,,7823264
,,,7823268
,,,7823271
,,,7823272
,,,7823275
,,,7823285
,,,7823286
,,,7823303
,,,7823307
,,,7823308
,,,7823312
,,,7823313
,,,7823316
,,,7823317
,,,7823437
,,,7823438
,,,7823439
,,,7823780
,,,7823781
,,,7823787
,,,7823788
,,,7823789
,,,7823794
,,,7823795
,,,7823909
,,,7823913
,,,7823981
,,,7823985
,,,7823986
,,,113371465
,,,113371526
,,,113371561
,,,113371598
,,,113371630
,,,113371640
,,,113371672
,,,113371691
,,,113371952
,,,113371970
,,,113372042
,,,113372053
,,,113372064
,,,113372077
,,,113372090
,,,113372102
,,,113372129
,,,113372136
,,,113372252
,,,113372277
,,,113372327
,,,113372339
,,,113372349
,,,113372360
,,,113372370
,,,113372395
,,,113372448
,,,113372536
,,,113372593
,,,113372607
,,,113372648
,,,113372670
,,,113372680
,,,113372690
,,,113372701
,,,113372711
,,,113372878
,,,113372894
,,,113372919
,,,113372940
,,,113372958
,,,113372968
,,,113372980
,,,113372992
,,,113373004
,,,113373015
,,,113373137
,,,113373147
,,,113373184
,,,113373195
,,,113373205
,,,113373216
,,,113373417
,,,113373436
,,,113373447
,,,113373458
,,,113373469
,,,113373479
,,,113373490
,,,113373597
,,,113373749
,,,113373752
,,,113373822
,,,113373825
,,,113373892
,,,113373958
,,,24768210
,,,24768223
,,,24768238
,,,30777690
,,,30777698
,,,30777707
,,,30777721
,,,30777728
,,,30777859
,,,30777884
,,,30777886
,,,30777891
,,,30777902
,,,30777912
,,,30777938
,,,30778101
,,,35014119
,,,35015296
,,,35015302
,,,35015312
,,,35015328
,,,35015335
,,,35015448
,,,35015479
,,,35015484
,,,35015512
,,,35015539
,,,35015573
,,,35015587
,,,35015594
,,,35015690
,,,35015699
,,,35015705
,,,35015747
,,,35015761
,,,35015768
,,,35015810
,,,35015869
,,,35015893
,,,35015902
,,,35015908
,,,35016029
,,,35016030
,,,35016057
,,,35016080
,,,35016174
,,,35016180
,,,35016190
,,,35016369
,,,35016371
,,,35016552
,,,35016567
,,,35016607
,,,35016623
,,,35016810
,,,35016812
,,,35016970
,,,35016975
,,,35016985
,,,35017020
,,,35017148
,,,35017153
,,,35017172
,,,35017365
,,,35017372
,,,35017517
,,,35017553
,,,35017560
,,,35017626
,,,35017652
,,,35017736
,,,35017743
,,,35017915
,,,35018378
,,,35020640
,,,35020686
,,,35020691
,,,35020712
,,,35020787
,,,35020807
,,,35020817
,,,35020827
,,,35020828
,,,35020837
,,,35020843
,,,35020849
,,,35020850
,,,35020859
,,,35020865
,,,35020870
,,,35020886
,,,35021047
,,,35021048
,,,35021090
,,,35021159
,,,35021179
,,,35021180
,,,35021297
,,,35021302
,,,35021311
,,,35021313
,,,35021341
,,,35021424
,,,35021434
,,,35021443
,,,35021455
,,,35021475
,,,35021492
,,,35021765
,,,35021766
,,,35021904
,,,35022022
,,,35022031
,,,35022037
,,,35022054
,,,35022492
,,,35022611
,,,35022617
,,,35022635
,,,35023159
,,,35023561
,,,35023568
,,,35025015
,,,35025390
,,,35025421
,,,35025795
,,,35026140
,,,59651517
,,,59651564
,,,59651567
,,,59651697
,,,59651703
,,,59651713
,,,59651730
,,,59651737
,,,59651850
,,,59651876
,,,59651881
,,,59651886
,,,59651903
,,,59651914
,,,59651931
,,,59651942
,,,59651975
,,,59651989
,,,59651996
,,,59652069
,,,59652070
,,,59652079
,,,59652085
,,,59652092
,,,59652101
,,,59652107
,,,59652126
,,,59652142
,,,59652149
,,,59652163
,,,59652170
,,,59652191
,,,59652212
,,,59652271
,,,59652295
,,,59652304
,,,59652310
,,,59652338
,,,59652365
,,,59652388
,,,59652389
,,,59652416
,,,59652439
,,,59652533
,,,59652539
,,,59652549
,,,59653329
,,,59653334
,,,59653344
,,,59653379
,,,59653501
,,,59653506
,,,59653511
,,,59653530
,,,59653692
,,,59653705
,,,59653730
,,,59653741
,,,59653875
,,,59653911
,,,59653918
,,,59653937
,,,59653984
,,,59654010
,,,59654094
,,,59654101
,,,59654262
,,,59654273
,,,59654453
,,,59654735
,,,59656907
,,,59656948
,,,59656953
,,,59656958
,,,59656968
,,,59656979
,,,59657054
,,,59657074
,,,59657084
,,,59657094
,,,59657095
,,,59657104
,,,59657110
,,,59657116
,,,59657117
,,,59657126
,,,59657132
,,,59657137
,,,59657153
,,,59657166
,,,59657229
,,,59657235
,,,59657256
,,,59657277
,,,59657284
,,,59657298
,,,59657314
,,,59657315
,,,59657357
,,,59657410
,,,59657426
,,,59657446
,,,59657447
,,,59657559
,,,59657564
,,,59657569
,,,59657598
,,,59657608
,,,59657691
,,,59657701
,,,59657710
,,,59657722
,,,59657742
,,,59657759
,,,59657852
,,,59657858
,,,59657871
,,,59658017
,,,59658032
,,,59658033
,,,59658171
,,,59658289
,,,59658298
,,,59658304
,,,59658321
,,,59658759
,,,59658828
,,,59658835
,,,59658946
,,,59659838
,,,59659844
,,,59659862
,,,59660381
,,,59661216
,,,59661242
,,,59661300
,,,59661312
,,,59661319
,,,59661604
,,,59661635
,,,59661693
,,,59661998
,,,59662080
,,,59662351
,,,59673890
,,,59673906
,,,59673915
,,,59673933
,,,75320011
,,,75320020
,,,75320026
,,,75320030
,,,75320034
,,,75320099
,,,75320129
,,,75320135
,,,75320201
,,,75320209
,,,75320224
,,,75320225
,,,75320234
,,,75320299
,,,75320304
,,,75320318
,,,75320328
,,,75320372
,,,75320395
,,,75320396
,,,75320469
,,,7822955
,,,7822957
,,,7822958
,,,7822970
,,,7822971
,,,7822972
,,,7823081
,,,7823085
,,,7823107
,,,7823108
,,,7823129
,,,7823130
,,,8899584
,,,9472418
,,,100353
,,,10674
,,,113371526
,,,113371561
,,,113371630
,,,113371952
,,,113371970
,,,113372252
,,,113372277
,,,113372339
,,,113372360
,,,113372395
,,,113372536
,,,113372648
,,,113372919
,,,113372940
,,,113373137
,,,113373184
,,,113373205
,,,113373417
,,,113373436
,,,113373458
,,,113373479
,,,24768190
,,,24768210
,,,24768223
,,,30777656
,,,30777683
,,,30777690
,,,30777698
,,,30777721
,,,30777728
,,,30777859
,,,30777884
,,,30777886
,,,30777912
,,,30777938
,,,35014119
,,,35015232
,,,35015287
,,,35015296
,,,35015302
,,,35015315
,,,35015328
,,,35015335
,,,35015448
,,,35015573
,,,35015690
,,,35015747
,,,35015810
,,,35015893
,,,35016165
,,,35016174
,,,35016180
,,,35016369
,,,35016371
,,,35016552
,,,35016607
,,,35016970
,,,35016975
,,,35017020
,,,35017736
,,,35017743
,,,35020640
,,,35020787
,,,35020807
,,,35020827
,,,35020828
,,,35020849
,,,35020850
,,,35020870
,,,35021311
,,,35021313
,,,35021424
,,,35021443
,,,35022022
,,,58167093
,,,59651517
,,,59651564
,,,59651631
,,,59651688
,,,59651697
,,,59651703
,,,59651716
,,,59651730
,,,59651737
,,,59651850
,,,59651876
,,,59651903
,,,59651931
,,,59651975
,,,59652069
,,,59652070
,,,59652092
,,,59652126
,,,59652149
,,,59652212
,,,59652295
,,,59652524
,,,59652533
,,,59652539
,,,59653329
,,,59653334
,,,59653379
,,,59653501
,,,59653692
,,,59653741
,,,59654094
,,,59654101
,,,59654262
,,,59654453
,,,59656907
,,,59656948
,,,59656968
,,,59657054
,,,59657074
,,,59657094
,,,59657095
,,,59657116
,,,59657117
,,,59657137
,,,59657559
,,,59657598
,,,59657691
,,,59657710
,,,59658289
,,,59664429
,,,59664433
,,,59664441
,,,59664443
,,,59664449
,,,59664456
,,,59664461
,,,59664487
,,,59664516
,,,59664533
,,,59664562
,,,59664574
,,,59664593
,,,59664598
,,,59664612
,,,59664691
,,,59664712
,,,59664720
,,,59664753
,,,59664760
,,,59664766
,,,59664786
,,,59664829
,,,59664855
,,,59664866
,,,59664923
,,,59664933
,,,59664934
,,,59664980
,,,59665014
,,,59665060
,,,59665101
,,,59665114
,,,59665133
,,,59665146
,,,59665151
,,,59665155
,,,59665172
,,,59665204
,,,59665219
,,,59665222
,,,59665254
,,,59665257
,,,59665262
,,,59665264
,,,59665271
,,,59665272
,,,59665307
,,,59665333
,,,59665380
,,,59665383
,,,59665442
,,,59665444
,,,59665545
,,,59665548
,,,59665560
,,,59665569
,,,59665570
,,,59665585
,,,59665604
,,,59665606
,,,59665622
,,,59665658
,,,59665674
,,,59665679
,,,59665715
,,,59665734
,,,59665777
,,,59665781
,,,59665818
,,,59665841
,,,59665842
,,,59665856
,,,59665874
,,,59665947
,,,59665962
,,,59665966
,,,59666000
,,,59666032
,,,59666045
,,,59666080
,,,59666109
,,,59666119
,,,59666122
,,,59666163
,,,59666199
,,,59666206
,,,59666219
,,,59666234
,,,59666256
,,,59666258
,,,59666281
,,,59666326
,,,59666353
,,,59666371
,,,59666373
,,,59666393
,,,59666473
,,,59666486
,,,59666503
,,,59666510
,,,59666520
,,,59666525
,,,59666526
,,,59666570
,,,59666616
,,,59666629
,,,59666632
,,,59666640
,,,59666650
,,,59666651
,,,59666655
,,,59666663
,,,59666725
,,,59666741
,,,59666750
,,,59666762
,,,59666789
,,,59666876
,,,59666878
,,,59666956
,,,59666964
,,,59666970
,,,59667039
,,,59667056
,,,59667122
,,,59667151
,,,59667195
,,,59667200
,,,59667202
,,,59667228
,,,59667247
,,,59667250
,,,59667277
,,,59667296
,,,59667305
,,,59667345
,,,59667375
,,,59667382
,,,59667391
,,,59667403
,,,59667413
,,,59667422
,,,59667449
,,,59667453
,,,59667472
,,,59667504
,,,59667511
,,,59667535
,,,59667538
,,,59667539
,,,59667551
,,,59667555
,,,59667559
,,,59667619
,,,59667634
,,,59667684
,,,59667697
,,,59667701
,,,59667710
,,,59667720
,,,59667738
,,,59667758
,,,59667760
,,,59667797
,,,59667801
,,,59667807
,,,59667851
,,,59667861
,,,59667875
,,,59667880
,,,59667892
,,,59667903
,,,59667922
,,,59667926
,,,59667969
,,,59668140
,,,59668322
,,,59668331
,,,59668382
,,,59669015
,,,59669167
,,,59669193
,,,59669240
,,,59669254
,,,59669303
,,,59669349
,,,59669401
,,,59669404
,,,59669459
,,,59669471
,,,59669538
,,,59669562
,,,59669601
,,,59669605
,,,59669663
,,,59669696
,,,59669701
,,,59669702
,,,59669711
,,,59669798
,,,59669801
,,,59669888
,,,59669904
,,,59669945
,,,59670025
,,,59670036
,,,59670043
,,,59670057
,,,59670083
,,,59670116
,,,59670155
,,,59670176
,,,59670206
,,,59670233
,,,59670237
,,,59670247
,,,59670267
,,,59670270
,,,59670339
,,,59670340
,,,59670344
,,,59670351
,,,59670376
,,,59670383
,,,59670430
,,,59670469
,,,59670506
,,,59670511
,,,59670513
,,,59670577
,,,59670806
,,,59670837
,,,59671073
,,,59671093
,,,59671184
,,,59671270
,,,59671289
,,,59671439
,,,59671464
,,,59671625
,,,59671683
,,,59671869
,,,59671877
,,,59671913
,,,59672031
,,,59672199
,,,59672384
,,,59672391
,,,59672397
,,,59672465
,,,59672489
,,,59672497
,,,59672524
,,,59672560
,,,59672581
,,,59672583
,,,59672587
,,,59672614
,,,59672735
,,,59672737
,,,59672755
,,,59672772
,,,59672780
,,,59672784
,,,59672795
,,,59672813
,,,59672887
,,,59672925
,,,59672946
,,,59672962
,,,59672994
,,,59673002
,,,59673023
,,,59673028
,,,59673038
,,,59673045
,,,59673064
,,,59673084
,,,59673101
,,,59673109
,,,59673113
,,,59673251
,,,59673270
,,,59673292
,,,59673298
,,,59673330
,,,59673338
,,,59673401
,,,59673419
,,,59673436
,,,59673461
,,,59673468
,,,59673489
,,,59673554
,,,59673564
,,,59673576
,,,59673583
,,,59673598
,,,59673603
,,,59673639
,,,59673640
,,,59673685
,,,59673688
,,,59673721
,,,59673727
,,,59673736
,,,59673740
,,,59673777
,,,59673787
,,,59673841
,,,59673842
,,,59673844
,,,59673853
,,,59673856
,,,59673860
,,,59673886
,,,59673890
,,,59673906
,,,59673915
,,,59673964
,,,59673965
,,,59673971
,,,59674011
,,,59674038
,,,59674053
,,,59674077
,,,59674116
,,,59674145
,,,59674146
,,,59674152
,,,59674153
,,,59674161
,,,59674177
,,,59674221
,,,59674224
,,,59674243
,,,59674263
,,,59674287
,,,74857906
,,,74857934
,,,74857946
,,,74859029
,,,74859030
,,,74859031
,,,74859032
,,,74859310
,,,74859311
,,,74859312
,,,74859313
,,,74859314
,,,74859315
,,,74859316
,,,74859317
,,,74859458
,,,74859459
,,,74859460
,,,74859461
,,,74859462
,,,74859463
,,,74859464
,,,74859465
,,,74859466
,,,74859467
,,,74859468
,,,74859469
,,,74859470
,,,74859471
,,,74859472
,,,74859473
,,,74859474
,,,74859475
,,,74859579
,,,74859580
,,,74859581
,,,74859582
,,,74859583
,,,74859584
,,,74859585
,,,74859586
,,,74859723
,,,74859724
,,,74859725
,,,74859726
,,,74859727
,,,74859728
,,,74859729
,,,74859730
,,,74859731
,,,74859732
,,,74859733
,,,74859734
,,,74859852
,,,74859853
,,,74859854
,,,74859855
,,,74859856
,,,74859857
,,,74859858
,,,74859859
,,,74859956
,,,74859957
,,,74859958
,,,74859959
,,,74859960
,,,74859961
,,,74859962
,,,74859963
,,,74859964
,,,74859965
,,,74859966
,,,74859967
,,,74860064
,,,74860065
,,,74860066
,,,74860067
,,,74860068
,,,74860069
,,,74860070
,,,74860071
,,,74860184
,,,74860185
,,,74860186
,,,74860187
,,,74860188
,,,74860189
,,,74860190
,,,74860191
,,,74860192
,,,74860193
,,,74860194
,,,74860195
,,,74860196
,,,74860197
,,,74860198
,,,74860199
,,,74860200
,,,74860201
,,,74860334
,,,74860335
,,,74860336
,,,74860337
,,,74860338
,,,74860339
,,,74860340
,,,74860341
,,,74860430
,,,74860431
,,,74860719
,,,74860720
,,,74860721
,,,74861112
,,,74861113
,,,74861114
,,,74861115
,,,74861116
,,,74861117
,,,74861118
,,,74861119
,,,74861120
,,,74861121
,,,74861122
,,,74861123
,,,74861124
,,,74861125
,,,74861126
,,,74861127
,,,74861128
,,,74861129
,,,74861279
,,,74861280
,,,74861281
,,,74861282
,,,74861283
,,,74861284
,,,74861285
,,,74861286
,,,74861287
,,,74861288
,,,74861289
,,,74861290
,,,74861291
,,,74861292
,,,74861293
,,,74861294
,,,74861295
,,,74861296
,,,74861499
,,,74861500
,,,74861501
,,,74861502
,,,74861503
,,,74861504
,,,74861505
,,,74861506
,,,74861507
,,,74861508
,,,74861509
,,,74861510
,,,74861511
,,,74861512
,,,74861513
,,,74861514
,,,74861515
,,,74861516
,,,74861686
,,,74861687
,,,74861688
,,,74861689
,,,74861690
,,,74861691
,,,74861692
,,,74861693
,,,74861694
,,,74861695
,,,74861696
,,,74861697
,,,74861894
,,,74861895
,,,74861896
,,,74861897
,,,74861898
,,,74861899
,,,74861900
,,,74861901
,,,74861902
,,,74861903
,,,74861904
,,,74861905
,,,74861906
,,,74861907
,,,74861908
,,,74861909
,,,74861910
,,,74861911
,,,74862087
,,,74862088
,,,74862089
,,,74862090
,,,74862091
,,,74862092
,,,74862093
,,,74862094
,,,74862095
,,,74862096
,,,74862097
,,,74862098
,,,74862099
,,,74862100
,,,74862101
,,,74862102
,,,74862103
,,,74862104
,,,74862249
,,,74862250
,,,74862251
,,,74862252
,,,74862253
,,,74862254
,,,74862255
,,,74862256
,,,74862257
,,,74862258
,,,74862259
,,,74862260
,,,74862405
,,,74862406
,,,74862407
,,,74862408
,,,74862409
,,,74862410
,,,74862411
,,,74862412
,,,74862413
,,,74862414
,,,74862415
,,,74862416
,,,74862417
,,,74862418
,,,74862419
,,,74862420
,,,74862421
,,,74862422
,,,74862585
,,,74862586
,,,74862587
,,,74862588
,,,74862589
,,,74862590
,,,74862591
,,,74862592
,,,74862593
,,,74862594
,,,74862595
,,,74862596
,,,74862597
,,,74862598
,,,74862599
,,,74862600
,,,74862601
,,,74862602
,,,74862812
,,,74862813
,,,74862814
,,,74862815
,,,74862816
,,,74862817
,,,74862818
,,,74862819
,,,74862820
,,,74862821
,,,74862822
,,,74862823
,,,74863052
,,,74863053
,,,74863054
,,,74863248
,,,74863249
,,,74863355
,,,74863356
,,,74863357
,,,74863358
,,,74863359
,,,74863360
,,,74863361
,,,74863362
,,,74863509
,,,74863510
,,,74863511
,,,74863512
,,,74863513
,,,74863514
,,,74863515
,,,74863516
,,,74863517
,,,74863518
,,,74863519
,,,74863520
,,,74863521
,,,74863522
,,,74863523
,,,74863524
,,,74863525
,,,74863526
,,,74863614
,,,74863615
,,,74863616
,,,74863617
,,,74863618
,,,74863619
,,,74863620
,,,74863753
,,,74863754
,,,74863755
,,,74863756
,,,74863757
,,,74863758
,,,74863759
,,,74863760
,,,74863761
,,,74863762
,,,74863763
,,,74863764
,,,74863879
,,,74863880
,,,74863881
,,,74863882
,,,74863883
,,,74863884
,,,74863885
,,,74864008
,,,74864009
,,,74864010
,,,74864011
,,,74864012
,,,74864013
,,,74864014
,,,74864015
,,,74864016
,,,74864017
,,,74864018
,,,74864019
,,,74864020
,,,74864021
,,,74864022
,,,74864023
,,,74864024
,,,74864025
,,,74864147
,,,74864148
,,,74864149
,,,74864150
,,,74864151
,,,74864152
,,,74864153
,,,74864247
,,,74864248
,,,74864249
,,,74864250
,,,74864251
,,,74864252
,,,74864253
,,,74864254
,,,74864255
,,,74864256
,,,74864257
,,,74864258
,,,74864359
,,,74864360
,,,74864361
,,,74864362
,,,74864466
,,,74864467
,,,74864468
,,,74864469
,,,74864470
,,,74864471
,,,74864472
,,,74864473
,,,74864474
,,,74864475
,,,74864476
,,,74864477
,,,74864478
,,,74864479
,,,74864480
,,,74864481
,,,74864482
,,,74864483
,,,74864624
,,,74864625
,,,74864626
,,,74864627
,,,74864628
,,,74864629
,,,74864630
,,,74864631
,,,74864729
,,,74864730
,,,74864930
,,,74864931
,,,74864932
,,,74865161
,,,74865162
,,,74865163
,,,74865164
,,,74865165
,,,74865166
,,,74865167
,,,74865168
,,,74865169
,,,74865170
,,,74865171
,,,74865172
,,,74865173
,,,74865174
,,,74865175
,,,74865176
,,,74865177
,,,74865178
,,,74865389
,,,74865390
,,,74865391
,,,74865392
,,,74865393
,,,74865394
,,,74865395
,,,74865396
,,,74865397
,,,74865398
,,,74865399
,,,74865400
,,,74865401
,,,74865402
,,,74865403
,,,74865404
,,,74865405
,,,74865406
,,,74865580
,,,74865581
,,,74865582
,,,74865583
,,,74865584
,,,74865585
,,,74865586
,,,74865587
,,,74865588
,,,74865589
,,,74865590
,,,74865591
,,,74865759
,,,74865760
,,,74865761
,,,74865762
,,,74865763
,,,74865764
,,,74865765
,,,74865766
,,,74865767
,,,74865768
,,,74865769
,,,74865770
,,,74865771
,,,74865772
,,,74865773
,,,74865774
,,,74865775
,,,74865948
,,,74865949
,,,74865950
,,,74865951
,,,74865952
,,,74865953
,,,74865954
,,,74865955
,,,74865956
,,,74865957
,,,74865958
,,,74865959
,,,74865960
,,,74865961
,,,74865962
,,,74865963
,,,74865964
,,,74865965
,,,74866139
